"fips","county_name","state_postal","region","election_date","racetype","tvotes","clinton","obama","edwards","margin","winner","POP05_SQMI","popUnder30_00","pop65up_00","presVote04","kerry04","Bush04","pres04margin","pres04winner","pop06","pop00","hisp06","white06","black06","indian06","asian06","hawaii06","mixed06","pct_less_30k","pct_more_100k","pct_hs_grad","pct_labor_force","pct_homeowner","unempFeb07","unempFeb08","unempChg","pctUnins00","subForPctHomes","poverty05","median_hhi05","Catholic","So.Bapt.Conv","Un.Methodist","E.L.C.A.","Construction","Manufacturing","FinancialActivities","GoodsProducing","ServiceProviding","black06pct","hisp06pct","white06pct","growth"
40039,"Custer","OK","S","2/5/08","Primary",3037,1545,860,451,-0.225551531,"clinton",25.2,35.1,13.7,10640,0.26325188,0.73674812,0.473496241,"bush",25566,26063,2854,19492,753,1395,359,10,703,0.5225,0.047651866,0.8122,0.6271,0.6366,3.5,2.5,-1,19.5,0,20.2,32349,0.0642261494912402,0.352497896105883,0.142911789457578,0.0109402494070844,5.51544016,13.38531264,5.776616992,25.56844369,74.43155631,0.0294531800046937,0.111632637096143,0.762418837518579,-1.90691785289491
40041,"Delaware","OK","S","2/5/08","Primary",5450,3488,1176,577,-0.424220183,"clinton",48.3,24.4,17.5,15608,0.358213737,0.641786263,0.283572527,"bush",40061,37200,1042,27483,171,8637,354,9,2365,0.5305,0.045576768,0.7537,0.5426,0.7918,5.2,4.1,-1.1,21,0,19.1,31796,0.0103837958842409,0.234808641475848,0.0570973919141247,0.00393775116649136,9.613610741,12.67295275,4.637696013,22.53254074,77.46745926,0.00426849055190834,0.0260103342402836,0.686028806070742,7.69086021505376
40043,"Dewey","OK","S","2/5/08","Primary",778,350,215,160,-0.173521851,"clinton",4.4,22.1,21,2251,0.181252777,0.818747223,0.637494447,"bush",4475,4714,164,3987,8,207,3,0,106,0.5297,0.042661249,0.7976,0.5718,0.79,3.7,2.4,-1.3,19.9,0,14.1,34243,0.0217162133670673,0.280413240565043,0.23381825848619,0,3.615002259,5.106190691,10.30275644,23.0456394,76.9543606,0.0017877094972067,0.0366480446927374,0.890949720670391,-5.07000424268137
40045,"Ellis","OK","S","2/5/08","Primary",550,244,130,131,-0.207272727,"clinton",3.2,21.1,22,2080,0.189903846,0.810096154,0.620192308,"bush",3912,4053,143,3653,0,55,9,0,52,0.5333,0.040022548,0.8119,0.6042,0.8067,3,2.3,-0.7,17.2,0,12.9,32579,0.0132515337423313,0.342085889570552,0.234601226993865,0,2.686567164,1.741293532,6.169154229,17.6119403,82.3880597,0,0.0365541922290389,0.93379345603272,-3.47890451517394
40047,"Garfield","OK","S","2/5/08","Primary",4529,2597,1334,437,-0.278869508,"clinton",54.1,28.6,16,23271,0.240041253,0.759958747,0.519917494,"bush",57068,57688,3515,48220,1849,1317,600,327,1240,0.4496,0.050775194,0.8221,0.6326,0.7022,3.3,2.4,-0.9,15.8,0,14,36266,0.0940618891944718,0.175756317783198,0.111376334042516,0.00266376074585301,4.461381315,14.44645242,5.588119745,24.00565726,75.99434274,0.0323999439265438,0.0615931870750683,0.844956893530525,-1.07474691443628
40049,"Garvin","OK","S","2/5/08","Primary",4565,2648,922,740,-0.378094195,"clinton",33.1,26.7,17.9,11317,0.327560308,0.672439692,0.344879385,"bush",27375,27279,1200,22336,814,2054,63,17,891,0.5288,0.03714574,0.7301,0.5768,0.7387,3.8,2.9,-0.9,17.5,0.43,16.6,32413,0.0219037118706358,0.539323778022786,0.097574421168688,0,8.070673888,13.04270621,3.76897807,36.26920004,63.73079996,0.0297351598173516,0.0438356164383562,0.815926940639269,0.351919058616512
40051,"Grady","OK","S","2/5/08","Primary",6124,3554,1414,838,-0.349444807,"clinton",43.2,29,13.1,20106,0.296926291,0.703073709,0.406147419,"bush",50490,45598,1831,43043,1453,2352,194,24,1593,0.4566,0.044251878,0.7946,0.6197,0.7568,4.8,3.6,-1.2,15.9,0.23,16.6,38488,0.0139291677651815,0.3707048071008,0.0816196502328851,0.00270234642762984,8.70274858,17.00071816,5.77136515,32.93073056,67.06926944,0.0287779758367994,0.0362646068528421,0.852505446623094,10.7285407254704
40053,"Grant","OK","S","2/5/08","Primary",656,330,199,87,-0.199695122,"clinton",4.9,22.7,21.4,2521,0.226497422,0.773502578,0.547005157,"bush",4653,5130,113,4274,3,152,13,0,98,0.5151,0.036895065,0.8574,0.6036,0.7879,4.1,2.5,-1.6,20.9,0,14.6,33236,0.0845645412130638,0.294712286158631,0.331259720062208,0,6.770601336,1.603563474,14.4766147,17.4610245,82.5389755,0.000644745325596389,0.0242854072641307,0.918547173866323,-9.29824561403508
40055,"Greer","OK","S","2/5/08","Primary",1143,551,280,222,-0.237095363,"clinton",8.9,30,20,2248,0.319839858,0.680160142,0.360320285,"bush",5864,6028,495,4417,598,185,16,1,152,0.5991,0.035033259,0.7671,0.438,0.7483,5.3,4.1,-1.2,22.9,0,24.8,28504,0.035142715723478,0.520871143375681,0.117307375020624,0,0,0,7.314285714,13.2,86.8,0.101978171896317,0.0844133697135061,0.753240109140518,-2.72063702720637
40057,"Harmon","OK","S","2/5/08","Primary",632,310,154,118,-0.246835443,"clinton",5.7,24.2,21,1192,0.296979866,0.703020134,0.406040268,"bush",3042,3282,732,1930,290,44,12,1,33,0.6025,0.03100159,0.6318,0.5381,0.7717,3.8,3.5,-0.3,24.6,0,28.2,24639,0.0356381358513555,0.746268656716418,0.104477611940299,0,0,0,18.30238727,23.34217507,76.65782493,0.0953320184089415,0.240631163708087,0.634451019066404,-7.3126142595978
40059,"Harper","OK","S","2/5/08","Primary",443,162,139,109,-0.051918736,"clinton",3.3,21.9,21.7,1665,0.160960961,0.839039039,0.678078078,"bush",3348,3544,355,2912,1,42,3,1,34,0.4362,0.054283846,0.8209,0.6076,0.7873,3.4,2.3,-1.1,16.1,0,10.6,37683,0.0320044918585065,0.428972487366648,0.295901179112858,0,0,0,6.040530008,48.48012471,51.51987529,0.00029868578255675,0.106033452807646,0.869772998805257,-5.53047404063205
40061,"Haskell","OK","S","2/5/08","Primary",2692,1666,410,444,-0.466567608,"clinton",19.3,25.8,17.2,5324,0.446656649,0.553343351,0.106686702,"bush",12155,11824,265,9255,82,1821,40,0,692,0.5911,0.037821483,0.6685,0.5305,0.7731,5.2,3.7,-1.5,22.3,0.7,21.8,27328,0.00212008141112619,0.450474898236092,0.0546132971506106,0,0,0,2.205800022,25.18195051,74.81804949,0.0067461949814891,0.0218017276840806,0.761415055532703,2.79939106901217
40063,"Hughes","OK","S","2/5/08","Primary",2549,1576,419,409,-0.453903492,"clinton",17,27.9,18.6,5349,0.426808749,0.573191251,0.146382501,"bush",13893,14139,444,9712,663,2248,31,3,792,0.6144,0.028063611,0.7084,0.4776,0.7577,6.5,5.3,-1.2,23.3,0,27.2,24973,0.00720644340822382,0.305426027977957,0.0918468277518723,0,6.106396191,14.1585593,8.983647278,24.32208652,75.67791348,0.0477218743251997,0.0319585402720795,0.699057079104585,-1.73986844897093
40065,"Jackson","OK","S","2/5/08","Primary",2601,1330,648,435,-0.262206844,"clinton",34.2,31.8,11.9,9256,0.241140882,0.758859118,0.517718237,"bush",26042,28260,4794,18199,1718,515,382,31,403,0.4892,0.046318961,0.7907,0.6337,0.6031,3.9,2.9,-1,18.1,0,19.8,35996,0.0676535743169591,0.477548437005521,0.155947818137065,0.00218010478568163,2.348477572,14.37421958,4.985111901,22.00076842,77.99923158,0.0659703555794486,0.184087243683281,0.698832654942017,-7.84854918612881
40067,"Jefferson","OK","S","2/5/08","Primary",1167,700,225,161,-0.407026564,"clinton",8.4,25.4,20.1,2603,0.406069919,0.593930081,0.187860161,"bush",6385,6784,522,5197,40,361,87,1,177,0.5975,0.028116907,0.693,0.5131,0.7412,5.4,3.8,-1.6,23.2,0,22,26103,0.0124669991199765,0.4435318275154,0.0950425344675858,0,7.331247206,8.493518105,11.3097899,22.70898525,77.29101475,0.0062646828504307,0.0817541111981206,0.813938919342208,-5.8814858490566
40069,"Johnston","OK","S","2/5/08","Primary",2014,1181,403,297,-0.386295929,"clinton",15.9,27.2,15.4,4348,0.393974241,0.606025759,0.212051518,"bush",10436,10513,338,7686,205,1623,38,4,542,0.5898,0.033366045,0.6906,0.5436,0.737,4.6,3.7,-0.9,22.1,0,20.4,28405,0.00199752687149244,0.418814800722914,0.066584229049748,0,1.179846939,25.66964286,2.040816327,38.55229592,61.44770408,0.0196435415868149,0.032387888079724,0.736489076274435,-0.732426519547225
40071,"Kay","OK","S","2/5/08","Primary",4535,2523,1291,490,-0.271664829,"clinton",50.3,26.4,17,20078,0.296692898,0.703307102,0.406614205,"bush",45889,47948,2328,37106,839,3491,339,13,1773,0.488,0.057111506,0.8091,0.598,0.7175,5.1,3.4,-1.7,17.8,0.1,18.1,32984,0.0917013311148086,0.212687188019967,0.163643926788686,0.00320299500831947,5.983765267,16.56985404,4.041927316,32.48622282,67.51377718,0.0182832487088409,0.0507311120312057,0.808603368999107,-4.29423542170685
40073,"Kingfisher","OK","S","2/5/08","Primary",1324,685,366,195,-0.240936556,"clinton",15.5,26.4,15.4,6652,0.153638004,0.846361996,0.692723993,"bush",14316,13899,1407,11856,215,432,31,0,375,0.3923,0.074561404,0.8117,0.6452,0.7816,3.1,2.3,-0.8,16.2,0.55,10.4,42725,0.219589257503949,0.237684905931351,0.140456699698406,0,6.689580549,24.00229139,3.685316021,47.36172109,52.63827891,0.015018161497625,0.0982816429170159,0.828164291701593,3.00021584286638
40075,"Kiowa","OK","S","2/5/08","Primary",1819,1006,401,279,-0.33260033,"clinton",9.6,24.4,20.3,4023,0.351230425,0.648769575,0.29753915,"bush",9778,10207,842,7561,463,633,33,6,240,0.5543,0.034646417,0.7737,0.5488,0.7521,5.4,3.8,-1.6,21.9,0,20.7,27284,0.0244450963136795,0.570841889117043,0.134448029725237,0.00811577197614159,0,0,6.854663774,26.39913232,73.60086768,0.0473511965637145,0.0861116792800164,0.773266516670076,-4.20299794258842
40077,"Latimer","OK","S","2/5/08","Primary",2015,1207,338,361,-0.431265509,"clinton",14.4,29.1,16.1,4480,0.434151786,0.565848214,0.131696429,"bush",10562,10679,213,7488,123,2039,18,1,680,0.5939,0.032712632,0.7376,0.5178,0.7454,5.1,4.6,-0.5,21.7,0.3,20.2,29100,0.0280583613916947,0.452113729891508,0.0350729517396184,0,0,0,4.25695602,59.11014233,40.88985767,0.0116455216814997,0.0201666351069873,0.708956637000568,-1.09560820301526
40079,"LeFlore","OK","S","2/5/08","Primary",7594,4478,1418,1208,-0.402949697,"clinton",30.2,29.5,13.8,17424,0.386880165,0.613119835,0.226239669,"bush",50079,48165,2954,38058,1044,5563,162,9,2289,0.5402,0.034127783,0.7035,0.5541,0.7512,5.8,5.2,-0.6,20.2,0.19,22.8,30524,0.00384543432621755,0.352117067492569,0.0510715250784676,0,6.366910248,25.2228943,4.426418657,41.3866648,58.6133352,0.0208470616426047,0.0589868008546497,0.759959264362308,3.97383992525693
40081,"Lincoln","OK","S","2/5/08","Primary",4469,2600,971,684,-0.364511076,"clinton",33.6,26.7,13.9,14190,0.284778013,0.715221987,0.430443975,"bush",32645,32147,613,27882,781,2126,107,5,1131,0.4768,0.040341095,0.7755,0.6022,0.8005,4.2,3.5,-0.7,17,0.14,14.6,34711,0.0273379052369077,0.304270573566085,0.0645573566084788,0.00383416458852868,9.940820952,11.96801813,10.3689247,25.03777386,74.96222614,0.0239240312452137,0.0187777607596875,0.854097105222852,1.54913366721623
40083,"Logan","OK","S","2/5/08","Primary",3665,1809,1378,359,-0.117598909,"clinton",47,30.6,12.3,16343,0.297925717,0.702074283,0.404148565,"bush",36971,33954,1340,29511,3802,1108,180,15,1015,0.4038,0.071399758,0.8148,0.6404,0.7842,4,3.4,-0.6,16.6,0.15,13,41091,0.0347836340054239,0.134536021695555,0.0581299375073694,0,9.484283576,6.926112396,6.340998775,21.2750034,78.7249966,0.102837359011117,0.036244624164886,0.798220226664142,8.88555103964186
40085,"Love","OK","S","2/5/08","Primary",1858,1159,336,257,-0.442949408,"clinton",17,25.2,16.2,3833,0.401252283,0.598747717,0.197495434,"bush",9162,8826,812,7265,196,605,25,1,258,0.4653,0.048560628,0.7358,0.5986,0.8175,3.5,2.8,-0.7,19.3,0,14.6,35462,0.0233269165439928,0.502321367908504,0.0687351375835126,0,0,0,9.932013006,18.41560745,81.58439255,0.0213927090154988,0.0886269373499236,0.792949137742851,3.80693405846364
40087,"McClain","OK","S","2/5/08","Primary",4241,2454,976,599,-0.348502712,"clinton",51.3,28.6,12,13783,0.271493869,0.728506131,0.457012261,"bush",31038,27855,1734,26175,205,1696,84,9,1135,0.3796,0.074704858,0.7934,0.6358,0.8132,4.2,3.3,-0.9,16.4,0.18,11.5,43352,0.0370944484498919,0.33972602739726,0.0655731795241528,0,16.68647089,4.362586997,6.263792225,28.48412833,71.51587167,0.006604807010761,0.0558670017398028,0.843321090276435,11.4270328486807
40089,"McCurtain","OK","S","2/5/08","Primary",4025,2108,875,740,-0.306335404,"clinton",17.8,27.4,14,11156,0.330225887,0.669774113,0.339548225,"bush",34018,34406,1268,23215,3019,4570,83,4,1859,0.5833,0.034672082,0.6924,0.5533,0.7326,6.4,5.8,-0.6,24.2,0,24.2,27950,0.0181966164757863,0.191384221847567,0.0795302598686123,0,7.55765612,26.24830423,4.861931644,37.95019912,62.04980088,0.088747133870304,0.0372743841495679,0.682432829678406,-1.12771028309016
40091,"McIntosh","OK","S","2/5/08","Primary",4087,2671,819,448,-0.453144115,"clinton",27.1,22.1,21.8,9180,0.488888889,0.511111111,0.022222222,"bush",19899,19480,338,14317,827,3030,36,4,1347,0.5649,0.05435454,0.7159,0.5,0.7895,6,4.5,-1.5,20.5,0,20.6,27916,0.00385485197368421,0.287366365131579,0.046875,0,4.345232177,7.11941931,4.81256836,13.05558318,86.94441682,0.0415598773807729,0.016985778179808,0.719483391125182,2.15092402464065
40093,"Major","OK","S","2/5/08","Primary",658,327,175,127,-0.23100304,"clinton",7.8,22.8,19.4,3659,0.14676141,0.85323859,0.70647718,"bush",7329,7539,402,6695,15,86,8,0,123,0.483,0.045157068,0.7862,0.6313,0.8099,3.2,2.6,-0.6,17.1,0,12.8,34006,0.0117958913187541,0.223591782637508,0.10364479787939,0,8.604407135,5.49143057,5.736271424,37.11087793,62.88912207,0.00204666393778142,0.054850593532542,0.913494337563105,-2.78551532033426
40095,"Marshall","OK","S","2/5/08","Primary",2015,1276,450,202,-0.409925558,"clinton",31.4,24.7,19.5,5451,0.383048982,0.616951018,0.233902036,"bush",14558,13173,1717,10702,271,1232,28,1,607,0.5648,0.035913658,0.7101,0.5275,0.7922,4.6,3.6,-1,20.6,0,16.9,30053,0.0364077669902913,0.367718446601942,0.0793385922330097,0,1.478778567,36.84463223,4.292298829,39.42769349,60.57230651,0.0186151943948345,0.117942025003435,0.7351284517104,10.5139300083504
40097,"Mayes","OK","S","2/5/08","Primary",5953,4139,1061,572,-0.517050227,"clinton",57.2,27.4,14.9,16879,0.410747082,0.589252918,0.178505836,"bush",39774,38448,857,27693,173,7784,132,4,3131,0.4815,0.040448376,0.7608,0.594,0.7698,4.8,3.9,-0.9,17.6,0.95,15.6,33849,0.010164455680367,0.275091871041726,0.0775626156532618,0,6.667606428,32.1539329,3.686213702,39.7413307,60.2586693,0.00434957509931111,0.0215467390757781,0.696258862573541,3.44881398252184
40099,"Murray","OK","S","2/5/08","Primary",2656,1619,483,396,-0.427710843,"clinton",29.5,26.1,18.5,5795,0.36755824,0.63244176,0.26488352,"bush",12945,12616,556,9993,250,1522,42,3,579,0.4953,0.038239395,0.7428,0.5896,0.7418,3.1,2.6,-0.5,18.9,0,14.8,33507,0.0293907945813198,0.468192981066308,0.0626633922205498,0,6.451220994,5.126959057,5.661523509,21.90499332,78.09500668,0.0193124758594052,0.0429509463113171,0.771958285052144,2.60779961953075
40101,"Muskogee","OK","S","2/5/08","Primary",11576,6753,3145,1243,-0.311679337,"clinton",83.4,28.6,15.3,27709,0.454184561,0.545815439,0.091630878,"bush",71018,69464,2678,44028,8656,10804,455,19,4378,0.5238,0.043548936,0.7506,0.5478,0.696,6.2,4.7,-1.5,18.6,0.15,19.9,31525,0.0287972815366229,0.298483823127097,0.113936444399649,0,6.107355747,20.03934504,3.576552724,27.08151523,72.91848477,0.121884592638486,0.037708749894393,0.619955504238362,2.2371300241852
40103,"Noble","OK","S","2/5/08","Primary",1398,731,401,208,-0.236051502,"clinton",15.3,27.2,15.2,5328,0.250563063,0.749436937,0.498873874,"bush",11152,11379,280,9343,219,914,41,2,353,0.4345,0.054119726,0.8152,0.6267,0.7516,4,2.8,-1.2,13.9,0,14.5,37846,0.0474980282183858,0.23486109893962,0.117080010516169,0.0298834457979143,1.674277017,0,5.066318765,51.90258752,48.09741248,0.0196377331420373,0.0251076040172166,0.837786944045911,-1.99490289129097
40105,"Nowata","OK","S","2/5/08","Primary",1511,1007,295,151,-0.471211118,"clinton",18.5,25.3,17.3,4465,0.371780515,0.628219485,0.25643897,"bush",10785,10591,173,7591,298,1790,14,0,919,0.5081,0.031545741,0.7623,0.5787,0.7767,5,4.2,-0.8,16.3,0,15.5,33349,0.00473081653893462,0.219888352729681,0.100482543286971,0,9.2421915,23.2718894,7.19406042,34.53661034,65.46338966,0.0276309689383403,0.0160407974038016,0.703847936949467,1.83174393352847
40107,"Okfuskee","OK","S","2/5/08","Primary",2038,1113,476,334,-0.312561335,"clinton",18.3,27.5,16.3,4285,0.406767795,0.593232205,0.186464411,"bush",11370,11802,240,7354,1096,2053,10,0,617,0.598,0.030671974,0.6942,0.511,0.7602,5.6,4,-1.6,22.3,6.2,24.3,27110,0.0021161334010496,0.337396309463349,0.0590824445573049,0,3.953646898,8.1799591,5.635082936,19.31379232,80.68620768,0.0963940193491645,0.0211081794195251,0.646789797713281,-3.66039654295882
40109,"Oklahoma","OK","S","2/5/08","Primary",66178,29238,31890,3682,0.040073741,"obama",958.8,33.1,12.2,272039,0.357661953,0.642338047,0.284676094,"bush",691266,661741,82331,440395,104720,22254,22662,578,18326,0.4261,0.080339153,0.8252,0.6416,0.604,4.6,3.7,-0.9,16.9,0.32,17.6,37484,0.0645773777799312,0.263640740830467,0.0941694122777266,0.00572338776103493,5.283084602,7.791864079,7.830552484,16.58077263,83.41922737,0.151490164422957,0.119101764009802,0.637084711239957,4.46171538411553
40111,"Okmulgee","OK","S","2/5/08","Primary",6224,3792,1574,657,-0.356362468,"clinton",58.2,27.4,15.1,15730,0.46834075,0.53165925,0.0633185,"bush",39670,39651,859,27107,3751,5306,131,6,2510,0.5353,0.035471649,0.7474,0.5606,0.7256,5.7,4.9,-0.8,18.9,0.17,24.4,29978,0.0193020032757969,0.332392591659317,0.0852967116038806,0,1.499890037,19.08071256,5.159445788,23.17572026,76.82427974,0.094555079405092,0.0216536425510461,0.683312326695236,0.0479180852941852
40113,"Osage","OK","S","2/5/08","Primary",7203,3772,2478,698,-0.179647369,"clinton",19.8,26.6,13.1,19535,0.413002304,0.586997696,0.173995393,"bush",45549,44553,1067,30158,4868,6586,132,33,2705,0.4319,0.057636888,0.8021,0.5955,0.8051,4.3,3.8,-0.5,16.9,0.33,15.5,37971,0.0214910997592097,0.20413169205842,0.0335531201476247,0,6.973186247,10.04106611,5.789516064,29.71253724,70.28746276,0.106873916002547,0.0234253221805089,0.66210015587609,2.23553969429668
40115,"Ottawa","OK","S","2/5/08","Primary",4111,2622,932,427,-0.411092192,"clinton",68.8,28.1,16.9,12529,0.405938223,0.594061777,0.188123553,"bush",33026,33254,1291,23410,324,5339,236,80,2346,0.5437,0.030475167,0.7572,0.5881,0.7394,5.4,4.4,-1,20.1,0,18.9,29563,0.0206965114177261,0.462824606856661,0.0892932457673073,0,2.422940689,18.06466199,4.34094506,25.57087949,74.42912051,0.00981045237085932,0.0390904136135166,0.70883546296857,-0.685631803692788
40117,"Pawnee","OK","S","2/5/08","Primary",2186,1327,531,249,-0.364135407,"clinton",27.9,25.6,14.8,6976,0.367545872,0.632454128,0.264908257,"bush",16844,16700,253,13801,120,1972,34,7,657,0.468,0.039861896,0.7881,0.6007,0.7996,4.7,3.8,-0.9,16.9,0.08,16.1,33840,0.00108355405730797,0.407536720443053,0.0611004093426439,0,3.485406631,5.936525928,6.304902239,17.27118164,82.72881836,0.00712419852766564,0.0150201852291617,0.819342199002612,0.862275449101801
40119,"Payne","OK","S","2/5/08","Primary",7252,3646,2790,559,-0.118036404,"clinton",103,45.9,10.8,29661,0.340548195,0.659451805,0.318903611,"bush",73818,68167,1820,60986,2676,3434,2818,33,2051,0.5164,0.064382178,0.8673,0.6414,0.5589,4,2.9,-1.1,16.3,0.05,25.9,31057,0.0304883413990321,0.221146795717847,0.0956738524710368,0.00778706555213374,7.052314702,14.60580913,5.822146286,27.95866894,72.04133106,0.0362513208160611,0.0246552331409683,0.826167059524777,8.28993501254272
40121,"Pittsburg","OK","S","2/5/08","Primary",7299,4264,1557,1119,-0.370872722,"clinton",31.3,27.3,17.1,18586,0.400946949,0.599053051,0.198106101,"bush",45002,43972,1121,34081,1777,5634,173,13,2203,0.5202,0.040228212,0.7624,0.5141,0.7597,4.5,3.1,-1.4,18.1,0,18.1,32835,0.0411576001638113,0.424817418606239,0.071189679885332,0,7.085820401,18.45868152,5.984878631,30.51333068,69.48666932,0.0394871339051598,0.0249100039998222,0.757321896804587,2.34239970890566
40123,"Pontotoc","OK","S","2/5/08","Primary",5354,3125,1290,665,-0.342734404,"clinton",48.5,31.5,15,14812,0.348703754,0.651296246,0.302592493,"bush",35350,35144,1038,25698,790,5684,257,6,1877,0.5357,0.043332381,0.7823,0.6115,0.6698,3.6,2.7,-0.9,18.1,0,18.3,30916,0.0234470591582961,0.304043479498051,0.085706968670859,0,4.325351365,14.03783285,5.772723463,21.02321942,78.97678058,0.0223479490806223,0.0293635077793494,0.726958981612447,0.586159799681307
40125,"Pottawatomie","OK","S","2/5/08","Primary",8519,4955,2122,1092,-0.332550769,"clinton",83.9,30.9,13.8,25853,0.334119831,0.665880169,0.331760337,"bush",68638,65707,2065,52755,2221,7811,601,98,3087,0.4736,0.047568667,0.7926,0.5937,0.7217,4.7,3.5,-1.2,17.7,0,18.6,34578,0.0398803437065979,0.425298759176447,0.0694128599990843,0.00250301430075854,4.487009138,18.25057749,4.386843558,24.00907623,75.99092377,0.0323581689443166,0.0300853754480026,0.768597569859262,4.46071194849864
40127,"Pushmataha","OK","S","2/5/08","Primary",2831,1528,463,625,-0.376192158,"clinton",8.2,23.9,18.3,4797,0.403168647,0.596831353,0.193662706,"bush",11641,11657,300,8732,99,1884,15,2,609,0.6292,0.027801358,0.6905,0.5067,0.7782,4.5,4.5,0,24.7,0,24.1,25542,0.00702837061798234,0.392560212565355,0.0672837918916602,0,10.83162218,11.99520876,5.047912389,24.67488022,75.32511978,0.00850442401855511,0.0257709818744094,0.750107379091143,-0.137256584026768
