SportName,Gender,PSAL Program Name,PSAL Code,Season,League,Cost
SOCCER GIRLS VARSITY,Girls,Far Rockaway Educational Campus,27507,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Far Rockaway Educational Campus,27507,S,PSAL," $	12,414.75 "
SWIMMING BOYS VARSITY,Boys,Far Rockaway Educational Campus,27507,W,PSAL," $	8,865.73 "
SWIMMING GIRLS VARSITY,Girls,Far Rockaway Educational Campus,27507,F,PSAL," $	8,847.91 "
TABLE TENNIS BOYS VARSITY,Boys,Far Rockaway Educational Campus,27507,W,PSAL," $	5,725.60 "
TENNIS GIRLS VARSITY,Girls,Far Rockaway Educational Campus,27507,F,PSAL," $	5,719.69 "
VOLLEYBALL GIRLS VARSITY,Girls,Far Rockaway Educational Campus,27507,F,PSAL," $	7,447.78 "
BASEBALL BOYS VARSITY,Boys,Fiorello H Laguardia,03511,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,Fiorello H Laguardia,03511,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Fiorello H Laguardia,03511,W,PSAL," $	14,033.29 "
BOWLING GIRLS VARSITY,Girls,Fiorello H Laguardia,03511,F,PSAL," $	5,710.03 "
CROSS COUNTRY BOYS,Boys,Fiorello H Laguardia,03511,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Fiorello H Laguardia,03511,F,PSAL," $	6,161.29 "
FENCING BOYS VARSITY,Boys,Fiorello H Laguardia,03511,F,PSAL," $	6,283.40 "
FENCING GIRLS VARSITY,Girls,Fiorello H Laguardia,03511,S,PSAL," $	6,315.37 "
GYMNASTICS BOYS VARSITY,Boys,Fiorello H Laguardia,03511,W,PSAL," $	11,863.39 "
GYMNASTICS GIRLS VARSITY,Girls,Fiorello H Laguardia,03511,W,PSAL," $	11,452.17 "
HANDBALL GIRLS VARSITY,Girls,Fiorello H Laguardia,03511,S,PSAL," $	5,744.56 "
INDOOR TRACK BOYS,Boys,Fiorello H Laguardia,03511,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Fiorello H Laguardia,03511,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Fiorello H Laguardia,03511,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Fiorello H Laguardia,03511,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Fiorello H Laguardia,03511,F,PSAL," $	9,606.82 "
SOCCER GIRLS JR. VARSITY,Girls,Fiorello H Laguardia,03511,S,PSAL," $	6,705.19 "
SOCCER GIRLS VARSITY,Girls,Fiorello H Laguardia,03511,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Fiorello H Laguardia,03511,S,PSAL," $	12,414.75 "
SWIMMING GIRLS VARSITY,Girls,Fiorello H Laguardia,03511,F,PSAL," $	8,847.91 "
VOLLEYBALL BOYS VARSITY,Boys,Fiorello H Laguardia,03511,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Fiorello H Laguardia,03511,F,PSAL," $	7,447.78 "
BADMINTON BOYS VARSITY,Boys,Flushing Campus,25509,F,PSAL," $	5,965.74 "
BADMINTON GIRLS VARSITY,Girls,Flushing Campus,25509,S,PSAL," $	5,819.87 "
BASEBALL BOYS VARSITY,Boys,Flushing Campus,25509,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Flushing Campus,25509,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Flushing Campus,25509,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Flushing Campus,25509,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Flushing Campus,25509,F,PSAL," $	5,697.40 "
FOOTBALL BOYS JR. VARSITY,Boys,Flushing Campus,25509,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Flushing Campus,25509,F,PSAL," $	30,931.65 "
HANDBALL BOYS VARSITY,Boys,Flushing Campus,25509,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,Flushing Campus,25509,S,PSAL," $	5,744.56 "
INDOOR TRACK BOYS,Boys,Flushing Campus,25509,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Flushing Campus,25509,W,PSAL," $	8,936.68 "
SOCCER BOYS VARSITY,Boys,Flushing Campus,25509,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Flushing Campus,25509,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS JR. VARSITY,Girls,Flushing Campus,25509,S,PSAL," $	6,786.62 "
SOFTBALL GIRLS VARSITY,Girls,Flushing Campus,25509,S,PSAL," $	12,414.75 "
TABLE TENNIS BOYS VARSITY,Boys,Flushing Campus,25509,W,PSAL," $	5,725.60 "
TABLE TENNIS GIRLS VARSITY,Girls,Flushing Campus,25509,W,PSAL," $	5,682.89 "
TENNIS BOYS VARSITY,Boys,Flushing Campus,25509,S,PSAL," $	5,748.02 "
VOLLEYBALL BOYS VARSITY,Boys,Flushing Campus,25509,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Flushing Campus,25509,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Flushing Campus,25509,W,PSAL," $	9,242.15 "
WRESTLING GIRLS VARSITY,Girls,Flushing Campus,25509,S,PSAL," $	9,242.15 "
BADMINTON BOYS VARSITY,Boys,Flushing International High School,25511,F,PSAL," $	5,965.74 "
BADMINTON GIRLS VARSITY,Girls,Flushing International High School,25511,S,PSAL," $	5,819.87 "
BASKETBALL BOYS VARSITY,Boys,Flushing International High School,25511,W,PSAL," $	14,011.52 "
HANDBALL GIRLS VARSITY,Girls,Flushing International High School,25511,S,PSAL," $	5,744.56 "
BASEBALL BOYS VARSITY,Boys,Forest Hills,28511,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Forest Hills,28511,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Forest Hills,28511,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Forest Hills,28511,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Forest Hills,28511,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Forest Hills,28511,F,PSAL," $	5,710.03 "
CROSS COUNTRY BOYS,Boys,Forest Hills,28511,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Forest Hills,28511,F,PSAL," $	6,161.29 "
HANDBALL BOYS VARSITY,Boys,Forest Hills,28511,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,Forest Hills,28511,S,PSAL," $	5,744.56 "
INDOOR TRACK BOYS,Boys,Forest Hills,28511,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Forest Hills,28511,W,PSAL," $	8,936.68 "
LACROSSE GIRLS VARSITY,Girls,Forest Hills,28511,S,PSAL," $	10,461.56 "
OUTDOOR TRACK BOYS,Boys,Forest Hills,28511,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Forest Hills,28511,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Forest Hills,28511,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Forest Hills,28511,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Forest Hills,28511,S,PSAL," $	12,414.75 "
TENNIS BOYS VARSITY,Boys,Forest Hills,28511,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Forest Hills,28511,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Forest Hills,28511,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Forest Hills,28511,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Forest Hills,28511,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Forest Hills,28511,W,PSAL," $	9,242.15 "
BASEBALL BOYS JR. VARSITY,Boys,Fort Hamilton,20517,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Fort Hamilton,20517,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Fort Hamilton,20517,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Fort Hamilton,20517,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,Fort Hamilton,20517,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,Fort Hamilton,20517,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Fort Hamilton,20517,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Fort Hamilton,20517,F,PSAL," $	5,710.03 "
CROSS COUNTRY BOYS,Boys,Fort Hamilton,20517,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Fort Hamilton,20517,F,PSAL," $	6,161.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Fort Hamilton,20517,S,PSAL," $	6,744.26 "
FOOTBALL BOYS JR. VARSITY,Boys,Fort Hamilton,20517,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Fort Hamilton,20517,F,PSAL," $	30,931.65 "
GOLF COED VARSITY,Coed,Fort Hamilton,20517,S,PSAL," $	5,777.33 "
GOLF GIRLS VARSITY,Girls,Fort Hamilton,20517,F,PSAL," $	5,858.70 "
HANDBALL BOYS VARSITY,Boys,Fort Hamilton,20517,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,Fort Hamilton,20517,S,PSAL," $	5,744.56 "
INDOOR TRACK GIRLS,Girls,Fort Hamilton,20517,W,PSAL," $	8,936.68 "
LACROSSE GIRLS VARSITY,Girls,Fort Hamilton,20517,S,PSAL," $	10,461.56 "
OUTDOOR TRACK BOYS,Boys,Fort Hamilton,20517,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Fort Hamilton,20517,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Fort Hamilton,20517,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Fort Hamilton,20517,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS JR. VARSITY,Girls,Fort Hamilton,20517,S,PSAL," $	6,786.62 "
SOFTBALL GIRLS VARSITY,Girls,Fort Hamilton,20517,S,PSAL," $	12,414.75 "
SWIMMING BOYS VARSITY,Boys,Fort Hamilton,20517,W,PSAL," $	8,865.73 "
SWIMMING GIRLS VARSITY,Girls,Fort Hamilton,20517,F,PSAL," $	8,847.91 "
TENNIS BOYS VARSITY,Boys,Fort Hamilton,20517,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Fort Hamilton,20517,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Fort Hamilton,20517,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Fort Hamilton,20517,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Fort Hamilton,20517,F,PSAL," $	7,447.78 "
BASEBALL BOYS JR. VARSITY,Boys,Francis Lewis,26513,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Francis Lewis,26513,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Francis Lewis,26513,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Francis Lewis,26513,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,Francis Lewis,26513,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,Francis Lewis,26513,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Francis Lewis,26513,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Francis Lewis,26513,F,PSAL," $	5,710.03 "
CRICKET COED VARSITY,Coed,Francis Lewis,26513,S,PSAL," $	8,765.35 "
CROSS COUNTRY BOYS,Boys,Francis Lewis,26513,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Francis Lewis,26513,F,PSAL," $	6,161.29 "
FENCING BOYS VARSITY,Boys,Francis Lewis,26513,F,PSAL," $	6,283.40 "
FENCING GIRLS VARSITY,Girls,Francis Lewis,26513,S,PSAL," $	6,315.37 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Francis Lewis,26513,S,PSAL," $	6,744.26 "
GOLF GIRLS VARSITY,Girls,Francis Lewis,26513,F,PSAL," $	5,858.70 "
HANDBALL BOYS VARSITY,Boys,Francis Lewis,26513,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,Francis Lewis,26513,S,PSAL," $	5,744.56 "
INDOOR TRACK BOYS,Boys,Francis Lewis,26513,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Francis Lewis,26513,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Francis Lewis,26513,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Francis Lewis,26513,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Francis Lewis,26513,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Francis Lewis,26513,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS JR. VARSITY,Girls,Francis Lewis,26513,S,PSAL," $	6,786.62 "
SOFTBALL GIRLS VARSITY,Girls,Francis Lewis,26513,S,PSAL," $	12,414.75 "
SWIMMING BOYS VARSITY,Boys,Francis Lewis,26513,W,PSAL," $	8,865.73 "
SWIMMING GIRLS VARSITY,Girls,Francis Lewis,26513,F,PSAL," $	8,847.91 "
TABLE TENNIS GIRLS VARSITY,Girls,Francis Lewis,26513,W,PSAL," $	5,682.89 "
TENNIS BOYS VARSITY,Boys,Francis Lewis,26513,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Francis Lewis,26513,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Francis Lewis,26513,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Francis Lewis,26513,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Francis Lewis,26513,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Francis Lewis,26513,W,PSAL," $	9,242.15 "
WRESTLING GIRLS VARSITY,Girls,Francis Lewis,26513,S,PSAL," $	9,242.15 "
BASEBALL BOYS VARSITY,Boys,Frank J. Macchiarola Educational Complex,22541,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Frank J. Macchiarola Educational Complex,22541,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Frank J. Macchiarola Educational Complex,22541,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,Frank J. Macchiarola Educational Complex,22541,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,Frank J. Macchiarola Educational Complex,22541,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Frank J. Macchiarola Educational Complex,22541,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Frank J. Macchiarola Educational Complex,22541,F,PSAL," $	5,710.03 "
CROSS COUNTRY GIRLS,Girls,Frank J. Macchiarola Educational Complex,22541,F,PSAL," $	6,161.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Frank J. Macchiarola Educational Complex,22541,S,PSAL," $	6,744.26 "
FOOTBALL BOYS JR. VARSITY,Boys,Frank J. Macchiarola Educational Complex,22541,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Frank J. Macchiarola Educational Complex,22541,F,PSAL," $	30,931.65 "
GYMNASTICS GIRLS VARSITY,Girls,Frank J. Macchiarola Educational Complex,22541,W,PSAL," $	11,452.17 "
INDOOR TRACK BOYS,Boys,Frank J. Macchiarola Educational Complex,22541,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Frank J. Macchiarola Educational Complex,22541,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Frank J. Macchiarola Educational Complex,22541,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Frank J. Macchiarola Educational Complex,22541,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Frank J. Macchiarola Educational Complex,22541,F,PSAL," $	9,606.82 "
SOFTBALL GIRLS VARSITY,Girls,Frank J. Macchiarola Educational Complex,22541,S,PSAL," $	12,414.75 "
VOLLEYBALL BOYS VARSITY,Boys,Frank J. Macchiarola Educational Complex,22541,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Frank J. Macchiarola Educational Complex,22541,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Frank J. Macchiarola Educational Complex,22541,W,PSAL," $	9,242.15 "
BASEBALL BOYS VARSITY,Boys,Frank Sinatra School of the Arts,30539,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,Frank Sinatra School of the Arts,30539,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Frank Sinatra School of the Arts,30539,W,PSAL," $	14,033.29 "
OUTDOOR TRACK GIRLS,Girls,Frank Sinatra School of the Arts,30539,S,PSAL," $	8,302.65 "
SOCCER GIRLS VARSITY,Girls,Frank Sinatra School of the Arts,30539,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Frank Sinatra School of the Arts,30539,S,PSAL," $	12,414.75 "
TENNIS GIRLS VARSITY,Girls,Frank Sinatra School of the Arts,30539,F,PSAL," $	5,719.69 "
VOLLEYBALL GIRLS VARSITY,Girls,Frank Sinatra School of the Arts,30539,F,PSAL," $	7,447.78 "
BADMINTON BOYS VARSITY,Boys,Franklin D. Roosevelt,20519,F,PSAL," $	5,965.74 "
BADMINTON GIRLS VARSITY,Girls,Franklin D. Roosevelt,20519,S,PSAL," $	5,819.87 "
BASEBALL BOYS VARSITY,Boys,Franklin D. Roosevelt,20519,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Franklin D. Roosevelt,20519,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Franklin D. Roosevelt,20519,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Franklin D. Roosevelt,20519,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Franklin D. Roosevelt,20519,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Franklin D. Roosevelt,20519,F,PSAL," $	5,710.03 "
CRICKET COED VARSITY,Coed,Franklin D. Roosevelt,20519,S,PSAL," $	8,765.35 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Franklin D. Roosevelt,20519,S,PSAL," $	6,744.26 "
FOOTBALL BOYS JR. VARSITY,Boys,Franklin D. Roosevelt,20519,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Franklin D. Roosevelt,20519,F,PSAL," $	30,931.65 "
GOLF COED VARSITY,Coed,Franklin D. Roosevelt,20519,S,PSAL," $	5,777.33 "
HANDBALL BOYS VARSITY,Boys,Franklin D. Roosevelt,20519,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,Franklin D. Roosevelt,20519,S,PSAL," $	5,744.56 "
OUTDOOR TRACK BOYS,Boys,Franklin D. Roosevelt,20519,S,PSAL," $	8,314.00 "
SOCCER BOYS VARSITY,Boys,Franklin D. Roosevelt,20519,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Franklin D. Roosevelt,20519,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Franklin D. Roosevelt,20519,S,PSAL," $	12,414.75 "
TABLE TENNIS BOYS VARSITY,Boys,Franklin D. Roosevelt,20519,W,PSAL," $	5,725.60 "
TABLE TENNIS GIRLS VARSITY,Girls,Franklin D. Roosevelt,20519,W,PSAL," $	5,682.89 "
TENNIS BOYS VARSITY,Boys,Franklin D. Roosevelt,20519,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Franklin D. Roosevelt,20519,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Franklin D. Roosevelt,20519,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Franklin D. Roosevelt,20519,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Franklin D. Roosevelt,20519,W,PSAL," $	9,242.15 "
BASEBALL BOYS VARSITY,Boys,Franklin K. Lane Campus,27521,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Franklin K. Lane Campus,27521,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Franklin K. Lane Campus,27521,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Franklin K. Lane Campus,27521,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Franklin K. Lane Campus,27521,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Franklin K. Lane Campus,27521,F,PSAL," $	5,710.03 "
CRICKET COED VARSITY,Coed,Franklin K. Lane Campus,27521,S,PSAL," $	8,765.35 "
FOOTBALL BOYS JR. VARSITY,Boys,Franklin K. Lane Campus,27521,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Franklin K. Lane Campus,27521,F,PSAL," $	30,931.65 "
GOLF COED VARSITY,Coed,Franklin K. Lane Campus,27521,S,PSAL," $	5,777.33 "
INDOOR TRACK BOYS,Boys,Franklin K. Lane Campus,27521,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Franklin K. Lane Campus,27521,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Franklin K. Lane Campus,27521,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Franklin K. Lane Campus,27521,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Franklin K. Lane Campus,27521,F,PSAL," $	9,606.82 "
SOFTBALL GIRLS JR. VARSITY,Girls,Franklin K. Lane Campus,27521,S,PSAL," $	6,786.62 "
SOFTBALL GIRLS VARSITY,Girls,Franklin K. Lane Campus,27521,S,PSAL," $	12,414.75 "
SWIMMING BOYS VARSITY,Boys,Franklin K. Lane Campus,27521,W,PSAL," $	8,865.73 "
TENNIS GIRLS VARSITY,Girls,Franklin K. Lane Campus,27521,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Franklin K. Lane Campus,27521,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Franklin K. Lane Campus,27521,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Franklin K. Lane Campus,27521,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Franklin K. Lane Campus,27521,W,PSAL," $	9,242.15 "
BASEBALL BOYS VARSITY,Boys,Frederick Douglass Academy,05499,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,Frederick Douglass Academy,05499,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Frederick Douglass Academy,05499,W,PSAL," $	14,033.29 "
DOUBLE DUTCH COED VARSITY,Coed,Frederick Douglass Academy,05499,S,PSAL," $	6,708.90 "
FENCING BOYS VARSITY,Boys,Frederick Douglass Academy,05499,F,PSAL," $	6,283.40 "
FENCING GIRLS VARSITY,Girls,Frederick Douglass Academy,05499,S,PSAL," $	6,315.37 "
FOOTBALL BOYS JR. VARSITY,Boys,Frederick Douglass Academy,05499,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Frederick Douglass Academy,05499,F,PSAL," $	30,931.65 "
INDOOR TRACK BOYS,Boys,Frederick Douglass Academy,05499,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Frederick Douglass Academy,05499,W,PSAL," $	8,936.68 "
LACROSSE BOYS VARSITY,Boys,Frederick Douglass Academy,05499,S,PSAL," $	10,482.77 "
LACROSSE GIRLS VARSITY,Girls,Frederick Douglass Academy,05499,S,PSAL," $	10,461.56 "
OUTDOOR TRACK BOYS,Boys,Frederick Douglass Academy,05499,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Frederick Douglass Academy,05499,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Frederick Douglass Academy,05499,F,PSAL," $	9,606.82 "
SOCCER GIRLS JR. VARSITY,Girls,Frederick Douglass Academy,05499,S,PSAL," $	6,705.19 "
SOCCER GIRLS VARSITY,Girls,Frederick Douglass Academy,05499,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Frederick Douglass Academy,05499,S,PSAL," $	12,414.75 "
TENNIS BOYS VARSITY,Boys,Frederick Douglass Academy,05499,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Frederick Douglass Academy,05499,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Frederick Douglass Academy,05499,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Frederick Douglass Academy,05499,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Frederick Douglass Academy,05499,W,PSAL," $	9,242.15 "
WRESTLING GIRLS VARSITY,Girls,Frederick Douglass Academy,05499,S,PSAL," $	9,242.15 "
BASKETBALL BOYS VARSITY,Boys,Frederick Douglass Academy III,09471,W,PSAL," $	14,011.52 "
STUNT COED VARSITY,Coed,Frederick Douglass Academy III,09471,S,PSAL," $	6,562.93 "
BASEBALL BOYS VARSITY,Boys,Gaynor Campus,14449,S,PSAL," $	12,672.16 "
CROSS COUNTRY BOYS,Boys,Gaynor Campus,14449,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Gaynor Campus,14449,F,PSAL," $	6,161.29 "
VOLLEYBALL GIRLS VARSITY,Girls,Gaynor Campus,14449,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Gaynor Campus,14449,W,PSAL," $	9,242.15 "
BASEBALL BOYS JR. VARSITY,Boys,George Washington,06507,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,George Washington,06507,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,George Washington,06507,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,George Washington,06507,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,George Washington,06507,W,PSAL," $	14,033.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,George Washington,06507,S,PSAL," $	6,744.26 "
FOOTBALL BOYS JR. VARSITY,Boys,George Washington,06507,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,George Washington,06507,F,PSAL," $	30,931.65 "
INDOOR TRACK GIRLS,Girls,George Washington,06507,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,George Washington,06507,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,George Washington,06507,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,George Washington,06507,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,George Washington,06507,F,PSAL," $	9,626.43 "
