URL,Date of Notice,Event Number,Rapid Response Specialist,Reason Stated for Filing,Company,County,WDB Name,Region,Contact,Phone,Business Type,Number Affected,Total Employees,Layoff Date,Closing Date,Reason for Dislocation,FEIN NUM,Union,Classification
https://labor.ny.gov/app/warn/details.asp?id=7882,4/3/2020,2019-1111,Frederick Danks,Temporary Plant Layoff,"      STAT Fire Sprinkler,Inc. 889 South 2nd Street Ronkonkoma,NY 11779",Suffolk,SUFFOLK,Long Island,Greg Sulger,(917) 703-1904,Fire Prevention/Sprinkler Services,52.0,,3/31/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union. Non Union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7883,3/25/2020,2019-1177,Stuart Goldberg,Temporary Plant Layoff,"      Rai Rai Ken Corporation dba Rai Rai Ken 1467 Amsterdam Avenue New York,NY 10027",New York,NEW YORK CITY,New York City," Sakura Yagi,COO",(212) 228-3030,Restaurant,,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7884,3/25/2020,2019-1176,Stuart Goldberg,Temporary Plant Closing,"      Lucky Riceburger Ltd. dba Curry-Ya 746 9th Ave. New York,NY 10019",New York,NEW YORK CITY,New York City," Sakura Yagi,COO",(212) 228-3030,Restaurant,,,3/20/2020,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7885,3/25/2020,2019-1175,Stuart Goldberg,Temporary Plant Layoff,"      Kuni's Corporation dba Ikinari Steak/Pepper Lunch (4 locations) 147 W. 35th Street New York,NY 10001",New York,NEW YORK CITY,New York City," Maria Yabunaka,Human Resources and Administrative Manager",(646) 692-9301,Restaurant,75.0,,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7886,3/31/2020,2019-1142,Frederick Danks,Temporary Plant Layoff,"      TC Jeep Inc. 3156 Hempstead Turnpike Levittown,NY 11756",Nassau,HEMPSTEAD,Long Island,Eric C. Mallette,-----,Auto Sales,42.0,,3/23/2020,,Unforeseeable business circumstances prompted by COVID-19,11-2606761,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7887,4/3/2020,2019-1141,Elias Flores,Temporary Plant Layoff,"      Romeo Chevrolet Buick GMC 1655 Ulster Avenue Lake Katrine,NY 12449",Ulster,ULSTER,Mid-Hudson," Lucia Romeo,Corporate Counsel",(518) 796-8426,Auto Sales,39.0,74,4/4/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7888,4/3/2020,2019-1140,Elias Flores,Temporary Plant Layoff,"      Romeo Ford of Kingston 128 Route 28 Kingston,NY 12401",Ulster,ULSTER,Mid-Hudson," Lucia Romeo,Corporate Counsel",(518) 796-8426,Auto Sales,32.0,67,4/4/2020,,Unforeseeable business circumstances prompted by COVID-19,82-3278589,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7889,4/3/2020,2019-1139,Jackie Huertas,Temporary Plant Layoff,"      Ro-Zap Enterprises,Inc. dba Carriage Traders 170 Saratoga Ave. South Glens Falls,NY 12803",Saratoga,SAR/WAR/WAS,Capital," Lucia Romeo,Corporate Counsel",(518) 796-8426,Auto Sales,59.0,80,4/4/2020,,Unforeseeable business circumstances prompted by COVID-19,14-1638813,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7890,4/1/2020,2019-1138,Michele Taylor,Temporary Plant Layoff,"      DSM California,LLC and Foroz Associates,LLC dba Holiday Inn Buffalo International Airport 4600 Genesse Street Cheektowaga,NY 14225",Erie,ERIE,Western," Mark L. Bibb,General Manager",(716) 634-6969,Hotel,57.0,,3/17/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7891,4/2/2020,2019-1137,Elias Flores,Temporary Plant Layoff,"      AMETEK Rotron 55 Hasbrouck Lane Woodstock,NY 12498",Ulster,ULSTER,Mid-Hudson," Linda Postma,Director,Human Resources",(516) 227-4409,Manufacturer,268.0,,4/2/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7892,4/7/2020,2019-1133,Frederick Danks,Temporary Plant Layoff,"      Rockaway Hunting Club 615 Ocean Avenue Lawrence,NY 11559",Nassau,HEMPSTEAD,Long Island," Frank Argento,General Manager",(516) 569-0613,Hunting Club,34.0,,4/5/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7893,3/30/2020,2019-1134,Stuart Goldberg,Temporary Plant Closing,"      In Good Company HG Inc. 417 5th Avenue New York,NY 10018",New York,NEW YORK CITY,New York City," Terence Tubridy,President",(646) 498-4247,Catering,28.0,28,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7894,4/3/2020,2019-1132,Frederick Danks,Temporary Plant Layoff,"      Reliant Services Group,LLC dba Reliant Funding 6901 Jericho Turnpike,#218 Syosset,NY 11791",Nassau,OYSTER BAY,Long Island," Lindsay Patten,VP,Human Resources",(585) 249-7265,Financial Institution,18.0,,4/3/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7895,4/3/2020,2019-1129,Stuart Goldberg,Temporary Plant Layoff,"      Borenstein Caterers,Inc. 179-29 150th Rd Jamaica,NY 11434",Queens,NEW YORK CITY,New York City," Gilad Hachmon,President & CEO",(718) 656-3600 Ext: 14,Catering,33.0,,,,Unforeseeable business circumstances prompted by COVID-19,,UNITE HERE Local 100,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7896,3/27/2020,2019-1126,Stuart Goldberg,Temporary Plant Closing,"      A&M (2015) LLC dba Mandee and Urban Plant Manhattan Mall,901 6th Avenue,Unit 185 New York,NY 10001",NY/Richmond/Queens/Kings,NEW YORK CITY,New York City," Hanaa Hashem,Human Resources Manager",(416) 789-1071 Ext: 1099,Retail,,,,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7897,3/27/2020,2019-1127,Frederick Danks,Temporary Plant Closing,"      A&M (2015) LLC dba Mandee (10 Long Island locations) 3539 Long Beach Road Oceanside,NY 11572",Nassau/Suffolk,SUFFOLK,Long Island," Hanaa Hashem,Human Resources Manager",(416) 789-1071 Ext: 1099,Retail,,,,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7898,3/27/2020,2019-1128,Elias Flores,Temporary Plant Closing,"      A&M (2015) LLC dba Mandee Arcadian Shopping Center,240 South Highland Ave. Ossining,NY 10562",Rockland/Westchester,ROCKLAND,Mid-Hudson," Hanaa Hashem,Human Resources Manager",(416) 789-1071 Ext: 1099,Retail,,,,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7899,3/20/2020,2019-1185,Frederick Danks,Temporary Plant Layoff,"      FBJ 74,LLC dba Coche Comedor Restaurant 74 Montauk Highway,Building A Amagansett,NY 11930",Suffolk,SUFFOLK,Long Island," Cheryl Babinski,Controller",(631) 324-0068,Restaurant,20.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7900,3/20/2020,2019-1184,Frederick Danks,Temporary Plant Layoff,"      Townline BBQ,LLC 3593 Montauk Highway Sagaponack,NY 11962",Suffolk,SUFFOLK,Long Island," Cheryl Babinski,Controller",(631) 324-0068,Restaurant,11.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7901,3/20/2020,2019-1183,Frederick Danks,Temporary Plant Layoff,"      What Do You Want To Eat,Inc. dba Rowdy Hall 10 Main Street East Hampton,NY 11937",Suffolk,SUFFOLK,Long Island," Cheryl Babinski,Controller",(631) 324-0068,Restaurant,28.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7902,4/7/2020,2019-1182,Regenna Darrah,Temporary Plant Layoff,"      Ide Volkswagen,Inc. dba Ide Volkswagen 333 North Washington Street East Rochester,NY 14445",Monroe,MONROE,Finger Lakes," Stacey Giehl,Human Resources Manager",(585) 586-2820,Auto Dealership,19.0,,3/22/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7903,4/3/2020,2019-1181,Frederick Danks,Temporary Plant Layoff,"      Wilbur International,Inc. 50 Cabot Court Hauppauge,NY 11788",Suffolk,SUFFOLK,Long Island," Ryan Yost,Controller",(631) 951-9800,Marketing,99.0,,3/31/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7904,4/8/2020,2019-1179,Stuart Goldberg,Temporary Plant Layoff,"      Stellar Printing,Inc. 38-39 9th Street Long Island City,NY 11101",Queens,NEW YORK CITY,New York City," Jessica Morales,Human Resources Director",(718) 361-1600 Ext: 222,Commercial Printing,121.0,,7/12/2020,,Sale of Business,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7905,4/7/2020,2019-1180,Regenna Darrah,Temporary Plant Layoff,"      Ide Pontiac,Inc. dba Ide Honda (3 locations) 875 Panorama Trail South Rochester,NY 14625",Monroe,MONROE,Finger Lakes," Stacey Giehl,Human Resources Manager",(585) 586-2820,Auto Dealership,63.0,,3/22/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,
https://labor.ny.gov/app/warn/details.asp?id=7906,4/7/2020,2019-1178,Stuart Goldberg,Temporary Plant Closing,"      125 W. 44 Restaurant Associates,LLC dba Hunt & Fish Club 125 W. 44th Street New York,NY 10036",New York,NEW YORK CITY,New York City,Nelson Braff,(917) 371-1284,Restaurant,73.0,73,3/12/2020,3/12/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7907,4/6/2020,2019-1194,Frederick Danks,Temporary Plant Layoff,"      ClearVision Optical Company Inc. 425 Robro Drive,Suite 2 Hauppauge,NY 11788",Suffolk,SUFFOLK,Long Island," Jennifer Trakhtenberg,Senior Talent Leader",(631) 787-1741,Optical Retailer,61.0,,4/7/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7908,4/2/2020,2019-1149,Stuart Goldberg,Temporary Plant Layoff,"      KHRG Muse LLC dba The Muse Hotel 130 W. 46th Street New York,NY 10036",New York,NEW YORK CITY,New York City," Denise Valdez,Regional Director of People & Culture",(415) 733-9657,Hotel,101.0,,3/17/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7909,4/7/2020,2019-1202,Stuart Goldberg,Temporary Plant Layoff,"      NoHo Hospitality LLC 520 Broadway,10th Floor New York,NY 10012",New York,NEW YORK CITY,New York City," Jonathan Moldenhauer,Director of Human Resources",(646) 442-7856,Restaurant,37.0,,3/17/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7910,4/6/2020,2019-1203,Jackie Huertas,Temporary Plant Layoff,"      Hunter Mountain Ski Bowl Inc. 64 Klein Avenue Hunter,NY 12442",Greene,COLUMBIA/GREENE,Capital," Carly Hoszkiewicz,Senior Analyst: Employee Relations",(802) 228-1974,Ski Resort,47.0,,4/6/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7911,4/3/2020,2019-1201,Frederick Danks,Temporary Plant Layoff,"      W Services Group,LLC 500 Wheeler Road Hauppauge,NY 11788",Suffolk,SUFFOLK,Long Island," Yvette Berlanga,Director of Human Resources",(631) 651-5945,Cleaning and Flooring,35.0,,4/3/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7912,3/19/2020,2019-1199,Elias Flores,Temporary Plant Layoff,"      Spotted Dog Ventures LLC dba Emerson Resort & Spa 5340 Route 28 Mount Tremper,NY 12457",Ulster,ULSTER,Mid-Hudson," Naomi Umhey,CEO",(845) 688-2828 Ext: 7630,Hotel,147.0,,3/19/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7913,4/8/2020,2019-1198,Michele Taylor,Temporary Plant Layoff,"      Fairview USA Inc. 3777 Commerce Court Wheatfield,NY 14120",Niagara,NIAGARA,Western,Dawn Swartzlander,(716) 614-0320,Hydraulic Repair Service,13.0,,4/4/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7914,4/3/2020,2019-1197,Stuart Goldberg,Temporary Plant Layoff,"      Hotel Indigo Lower East Side New York 171 Ludlow Street New York,NY 10002",New York,NEW YORK CITY,New York City," Ashish Bhasin,General Manager",(917) 270-2888,Hotel,62.0,,3/27/2020,,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7915,3/25/2020,2019-1145,Stuart Goldberg,Temporary Plant Layoff,"      T.I.C. Akean Inc. 232 E 9th Street,3rd Floor New York,NY 10003",New York,NEW YORK CITY,New York City," Sakura Yagi,COO",(212) 228-3030,Restaurant,,,,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7916,4/7/2020,2019-1144,Stuart Goldberg,Temporary Plant Closing,"      Milgo Industrial,Inc. 68 Lombardy St. Brooklyn,NY 11222",Kings,NEW YORK CITY,New York City,Stephanie Gitlin,(718) 388-6476,Iron Manufacturer,43.0,43,3/27/2020,3/27/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7917,4/2/2020,2019-1143,Karl Price,Temporary Plant Layoff,"      The Johnny Rockets Group,Inc. 1 Destiny USA Drive,Space #B201 Syracuse,NY 13204",Onondaga,ONONDAGA,Central," Stephanie Doan,General Counsel",(413) 731-4198,Restaurant,36.0,,3/17/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7918,4/7/2020,2019-1210,Frederick Danks,Temporary Plant Layoff,"      Cord Contracting Co.,Inc. 80 Crossways Park Drive,Suite 300 Woodbury,NY 11797",Nassau,OYSTER BAY,Long Island," Brian Anikstein,President",(516) 626-8800,Contracting,,------,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7919,4/9/2020,2019-1195,Stuat Goldberg,Temporary Plant Layoff,"      Breakaway Courier Corporation 444 West 36th Street New York,NY 10018",New York,NEW YORK CITY,New York City," Rober Kotch,President",(212) 946-7788,Courier Service,45.0,,3/27/2020,,Unforeseeable business circumstances prompted by COVID-19,61-1513366,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7920,4/6/2020,2019-1196,Stuart Goldberg,Temporary Plant Layoff,"      InterContinental New York Barclay 111 East 48th Street New York,NY 10017",New York,NEW YORK CITY,New York City," Sofia L. Vandaele,General Manager",(212) 906-3222,Hotel,342.0,,4/10/2020,,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Layoff
