URL,Date of Notice,Event Number,Rapid Response Specialist,Reason Stated for Filing,County,Company,Address,WDB Name,Region,Contact,Phone,Business Type,Number Affected,Total Employees,Layoff Date,Closing Date,Reason for Dislocation,FEIN NUM,Union,Classification,Latitude,Longitude,Geocoded NY,Geocoded,Cleaned Layoff Date
https://labor.ny.gov/app/warn/details.asp?id=8060,4/6/2020,2019-1330,Michele Taylor,Temporary Plant Layoff,Niagara,Heinrich Chevrolet Corp.,"5775 S Transit Road  Lockport, NY 14094",NIAGARA,Western," Paul R. Collins,Controller",(716) 478-0742,Auto Dealership,72.0,74,3/21/2020,,Unforeseeable business circumstances prompted by COVID-19,16-0909264,The employees are not represented by a union. Non Union,Temporary Plant Layoff,43.145368,-78.696655,True,"5775 South Transit Road, Lockport, New York 14094, United States",2020-03-21
https://labor.ny.gov/app/warn/details.asp?id=8062,4/8/2020,2019-1342,Stuart Goldberg,Temporary Plant Layoff,New York,"Hamburger Intermediary, LLC dba Bill's Bar & Burger - Rock Center NY","16 West 51st Street  New York, NY 10019",,New York City," Julie Liebelt,Vice President of Human Resources",(713) 850-1010,Restaurant,141.0,,4/8/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.758723,-73.975697,True,"16 East 51st Street, New York, New York 10022, United States",2020-04-08
https://labor.ny.gov/app/warn/details.asp?id=8063,4/8/2020,2019-1341,Stuart Goldberg,Temporary Plant Layoff,New York,"B.R. Guest Holdings, LLC dba Dos Caminos - Meatpacking NY","675 Hudson Street  New York, NY 10014",NEW YORK CITY,New York City," Julie Liebelt,Vice President of Human Resources",(713) 850-1010,Restaurant,96.0,,4/8/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.7404,-74.00541,True,"675 Hudson Street, New York, New York 10014, United States",2020-04-08
https://labor.ny.gov/app/warn/details.asp?id=8067,4/8/2020,2019-1340,Stuart Goldberg,Temporary Layoff,New York,"B.R. Guest Holdings, LLC dba Dos Caminos - Times Square","1567 Broadway, W Hotel Times Square  New York, NY 10036",NEW YORK CITY,New York City," Julie Liebelt,Vice President of Human Resources",(713) 850-1010,Restaurant,131.0,,4/8/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Layoff,40.757219,-73.981261,True,"The Hotel @ Times Square, 59 W 46th St, New York, New York 10036, United States",2020-04-08
https://labor.ny.gov/app/warn/details.asp?id=8068,4/8/2020,2019-1339,Stuart Goldberg,Temporary Plant Layoff,New York,"B.R. Guest Holdings, LLC dba Dos Caminos – Park Ave NY","373 Park Avenue South  New York, NY 10016",NEW YORK CITY,New York City," Julie Liebelt,Vice President of Human Resources",(713) 850-1010,Restaurant,83.0,,4/8/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union. Non Union,Temporary Plant Layoff,40.742268,-73.984625,True,"373 Park Avenue South, New York, New York 10016, United States",2020-04-08
https://labor.ny.gov/app/warn/details.asp?id=8069,4/8/2020,2019-1338,Stuart Goldberg,Temporary Plant Layoff,New York,"Bubba Gump Shrimp Co. Restaurants, Inc. dba Bubba Gump","1501 Broadway  New York, NY 10036",NEW YORK CITY,New York City," Julie Liebelt,Vice President of Human Resources",(713) 850-1010,Restaurant,214.0,,4/8/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.757096,-73.9864,True,"1501 Broadway, New York, New York 10036, United States",2020-04-08
https://labor.ny.gov/app/warn/details.asp?id=8070,4/8/2020,2019-1337,Stuart Goldberg,Temporary Plant Layoff,New York,"B.R. Guest Holdings, LLC dba Blue Fin - New York","1567 Broadway, W Hotel Times Square  New York, NY 10036",NEW YORK CITY,New York City," Julie Liebelt,Vice President of Human Resources",(713) 850-1010,Restaurant,129.0,,4/8/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.757219,-73.981261,True,"The Hotel @ Times Square, 59 W 46th St, New York, New York 10036, United States",2020-04-08
https://labor.ny.gov/app/warn/details.asp?id=8071,4/8/2020,2019-1336,Stuart Goldberg,Temporary Plant Layoff,New York,"B.R. Guest Parent Holdings, LLC dba Bill's Bar & Burger - Downtown","85 West Street  New York, NY 10006",NEW YORK CITY,New York City," Julie Liebelt,Vice President of Human Resources",(713) 850-1010,Restaurant,100.0,,4/8/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.709548,-74.014611,True,"85 West Street, New York, New York 10006, United States",2020-04-08
https://labor.ny.gov/app/warn/details.asp?id=8072,4/13/2020,2019-1349,Staurt Goldberg,Temporary Plant Layoff,Bronx,"Fordham Toyota (Fordham Auto Sales, LLC)","236 W Fordham Road  Bronx, NY 10468",NEW YORK CITY,New York City," Donna Talarico,HR Director",(201) 255-1243,Auto Dealership,74.0,,3/25/2020,,Unforeseeable business circumstances prompted by COVID-19,11-2977166,Local No 810,Temporary Plant Layoff,40.861748,-73.910366,True,"236 West Fordham Road, Bronx, New York 10468, United States",2020-03-25
https://labor.ny.gov/app/warn/details.asp?id=8073,4/13/2020,2019-1348,Stuart Goldberg,Temporary Plant Layoff,Kings,"Bay Ridge Toyota (Bay Ridge Motor Sales, Inc.)","6401 6th Avenue  Brooklyn, NY 11220",NEW YORK CITY,New York City," Donna Talarico,HR Director",(201) 255-1243,Auto Dealership,105.0,,4/25/2020,,Unforeseeable business circumstances prompted by COVID-19,11-2165425,The employees are not represented by a union,Temporary Plant Layoff,40.635704,-74.016307,True,"6401 6th Avenue, Brooklyn, New York 11220, United States",2020-04-25
https://labor.ny.gov/app/warn/details.asp?id=8074,4/8/2020,2019-1347,Stuart Goldberg,Temporary Plant Layoff,New York,McCormick & Schmick Restaurant Corp. dba Mastro's Steakhouse - New York,"1285 Avenue of the Americas  New York, NY 10019",NEW YORK CITY,New York City," Julie Liebelt,Vice President of Human Resources",(713) 850-1010,Restaurant,120.0,,4/8/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.760926,-73.97995999999998,True,"1285 6th Avenue, New York, New York 10019, United States",2020-04-08
https://labor.ny.gov/app/warn/details.asp?id=7993,3/31/2020,2019-1260,Mike Clark,Temporary Plant Layoff,Oneida/Montgomery,"Macro Retailing LLC, dba Super Shoes","230 Amsterdam Commons  Amsterdam, NY 12010",HMO and FMS,Mohawk Valley," Mark McGranahan,Director of Operations",(203) 273-6765,Shoe Store,15.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,42.963954,-74.189561,True,"Amsterdam Commons, 4930 State Highway 30, Amsterdam, New York 12010, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7994,3/31/2020,2019-1261,Jackie Huertas,Temporary Plant Layoff,Albany/Warren,Macro Retailing LLC dba Super Shoes,"1440 Central Avenue  Albany, NY 12205",CAPITAL DISTRICT and SWW,Capital," Mark McGranahan,Director of Operations",(203) 273-6765,Shoe Store,17.0,-----,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,42.70691400000001,-73.82097399999998,True,"1440 Central Avenue, Albany, New York 12205, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7996,3/31/2020,2019-1262,Melissa Baretsky,Temporary Plant Layoff,Clinton/Essex,Macro Retailing LLC dba Super Shoes,"2044 Saranac Lake  Lake Placid, NY 12946",C-E-F-H,North Country," Mark McGranahan,Director of Operations",(203) 273-6765,Shoe Store,12.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,44.295744,-74.001791,True,"2044 Saranac Ave, Lake Placid, New York 12946, United States",2020-03-20
https://labor.ny.gov/app/warn/details.asp?id=7997,4/6/2020,2019-1274,Frederick Danks,Temporary Plant Layoff,Nassau,"Miller's Ale House, Inc.","3046 Hempstead Tpke.  Levittown, NY 11756",HEMPSTEAD,Long Island," Patti Nash,Vice President of Human Resources",(407) 547-1219,Restaurant,93.0,,3/29/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.724356,-73.523106,True,"3046 Hempstead Turnpike, Levittown, New York 11756, United States",2020-03-29
https://labor.ny.gov/app/warn/details.asp?id=7998,4/6/2020,2019-1275,Frederick Danks,Temporary Plant Layoff,Suffolk,"Miller's Ale House, Inc.","4000 Middle Country Road  Lake Grove, NY 11755",SUFFOLK,Long Island," Patti Nash,Vice President of Human Resources",(407) 547-1219,Restaurant,95.0,,3/29/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.861493,-73.128416,True,"4000 Middle Country Road, Lake Grove, New York 11755, United States",2020-03-29
https://labor.ny.gov/app/warn/details.asp?id=7999,4/6/2020,2019-1273,Frederick Danks,Temporary Plant Layoff,Suffolk,"Miller's Ale House, Inc.","88 Veteran's Memorial Highway  Commack, NY 11725",SUFFOLK,Long Island," Patti Nash,Vice President of Human Resources",(407) 547-1219,Restaurant,94.0,,3/21/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.839108,-73.282609,True,"88 Veterans Memorial Highway, Commack, New York 11725, United States",2020-03-21
https://labor.ny.gov/app/warn/details.asp?id=8000,4/6/2020,2019-1272,Frederick Danks,Temporary Plant Layoff,Suffolk,"Miller's Ale House, Inc.","1800 The Arches Circle  Deer Park, NY 11729",SUFFOLK,Long Island," Patti Nash,Vice President of Human Resources",(407) 547-1219,Restaurant,92.0,,3/29/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.762454,-73.306925,True,"1800 The Arches Circle, Deer Park, New York 11729, United States",2020-03-29
https://labor.ny.gov/app/warn/details.asp?id=8001,4/6/2020,2019-1271,Stuart Goldberg,Temporary Plant Layoff,Queens,"Miller's Ale House, Inc.","6135 Junction Blvd.  Rego Park, NY 11374",NEW YORK CITY,New York City," Patti Nash,Vice President of Human Resources",(407) 547-1219,Restaurant,70.0,,3/21/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.73297700000001,-73.863692,True,"61-35 Junction Boulevard, Queens, New York 11374, United States",2020-03-21
https://labor.ny.gov/app/warn/details.asp?id=8002,4/10/2020,2019-1269,Jackie Huertas,Temporary Plant Layoff,Albany,Keeler Motor Car Company,"1111 Troy Schenectady Road  Latham, NY 12110",CAPITAL DISTRICT,Capital,Patrick Ryan,(518) 785-4197,Auto Dealership,,,3/19/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,42.766867,-73.814442,True,"1111 Troy Schenectady Road, Latham, New York 12110, United States",2020-03-19
https://labor.ny.gov/app/warn/details.asp?id=8003,4/9/2020,2019-1268,Michele Taylor,Temporary Plant Layoff,Niagara,"Venture Forthe, Inc.","3900 Packard Road  Niagara Falls, NY 14303",NIAGARA,Western," Shannon Tomasulo,Director of Human Resources",(716) 285-8070 Ext: 183,Home Health Care,6.0,,4/7/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,43.091266,-79.016824,True,"3900 Packard Road, Niagara Falls, New York 14303, United States",2020-04-07
https://labor.ny.gov/app/warn/details.asp?id=8004,4/8/2020,2019-1267,Michele Taylor,Temporary Plant Layoff,Chautauqua,"Venture Forthe, Inc.","560 W 3rd Street, Suite 5  Jamestown, NY 14701",CHAUTAUQUA,Western," Shannon Tomasulo,Director of Human Resources",(716) 285-8070 Ext: 183,Home Health Care,3.0,,4/8/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,42.095256,-79.250405,True,"560 West 3rd Street, Jamestown, New York 14701, United States",2020-04-08
https://labor.ny.gov/app/warn/details.asp?id=8005,4/8/2020,2019-1266,Michele Taylor,Temporary Plant Layoff,Cattaraugus,"Venture Forthe, Inc.","242 N. Union Street, Suite 3  Olean, NY 14760",ALL/CAT,Western," Shannon Tomasulo,Director of Human Resources",(716) 285-8070 Ext: 183,Home Health Care,5.0,,4/7/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,42.080539,-78.429556,True,"242 North Union Street, Olean, New York 14760, United States",2020-04-07
https://labor.ny.gov/app/warn/details.asp?id=8006,4/8/2020,2019-1265,Regenna Darrah,Temporary Plant Layoff,Monroe,"Venture Forthe, Inc.","687 Lee Road, Suite C185  Rochester, NY 14606",MONROE,Finger Lakes," Shannon Tomasulo,Director of Human Resources",(716) 285-8070 Ext: 183,Home Health Care,6.0,,4/8/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union. Non Union,Temporary Plant Layoff,43.17864,-77.68142399999998,True,"687 Lee Road, Rochester, New York 14606, United States",2020-04-08
https://labor.ny.gov/app/warn/details.asp?id=8007,3/19/2020                     Amendments: 3/31/2020 and 4/6/2020,2019-0526,Stuart Goldberg,Temporary Plant Layoff,New York,246 Spring Street NY LLC dba The Dominick,"246 Spring Street  New York, NY 10013",,New York City,Paola Guerrero,(212) 842-5537,Hotel,183.0,," 48 employees will be separated on 3/19/2020. An additional 67 employees will be separated commencing on March 31,2020. Also,an additional 68 separations will occur on or about 4/6/2020.",,Unforeseeable business circumstances prompted by COVID-19,," New York Hotel & Motel Trades Council,AFL-CIO",Temporary Plant Layoff,40.725534,-74.005415,True,"246 Spring Street, New York, New York 10013, United States",2020-03-19
https://labor.ny.gov/app/warn/details.asp?id=8008,4/1/2020,2019-1278,Stuart Goldberg,Temporary Plant Layoff,New York,Bonhams,"580 Madison Avenue  New York, NY 10022",NEW YORK CITY,New York City," Anita Ragusa,Director of People,US Human Resources",(212) 644-9001,Auction House,22.0,,4/2/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.762035,-73.972748,True,"580 Madison Avenue, New York, New York 10022, United States",2020-04-02
https://labor.ny.gov/app/warn/details.asp?id=8009,3/29/2020,2019-1277,Stuart Goldberg,Temporary Plant Closing,New York,"Major Food Group (MFG) Ludlow Hotel Food & Beverage, LLC","180 Ludlow Street  New York, NY 10002",NEW YORK CITY,New York City," Jeffrey B Chouinard,Director of Food and Beverage",(603) 479-1250,Hotel,81.0,81,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing,40.7218,-73.987303,True,"180 Ludlow Street, New York, New York 10002, United States",2020-03-15
https://labor.ny.gov/app/warn/details.asp?id=8010,4/14/2020,2019-1284,Frederick Danks,Temporary Plant Layoff,Suffolk,Donaldsons Inc.,"5700 Sunrise Highway  Sayville, NY 11782",SUFFOLK,Long Island,John Donaldson,(631) 567-6400,Auto Dealership,22.0,,3/21/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.7681,-73.0689,True,"5700 Sunrise Hwy, Sayville, New York 11782, United States",2020-03-21
https://labor.ny.gov/app/warn/details.asp?id=8011,4/7/2020,2019-1283,Stuart Goldberg,Temporary Plant Layoff,Queens,Air Canada,"LaGuardia Airport and JFK International Airport  Queens, NY",NEW YORK CITY,New York City," Yasmine Francois,Manager,Employee Services - USA",(813) 287-3891,Airline,69.0,,3/26/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff,40.642421999999996,-73.781749,True,"John F. Kennedy International Airport (JFK), JFK Expy, New York, New York 11430, United States",2020-03-26
https://labor.ny.gov/app/warn/details.asp?id=8012,4/10/2020,2019-1282,Stuart Goldberg,Temporary Plant Closing,Queens,Arista,"38-26 Tenth Street  Long Island City, NY 11101",NEW YORK CITY,New York City," Yvette Soto-Gitelman,Vice President of Finance and Administration",(718) 706-4435,Computer Networking,172.0,172,3/23/2020,3/23/2020,Unforeseeable business circumstances prompted by COVID-19,,Steamfitters Fund Office Local 638B and Joint Industry Board Local 3,Temporary Plant Closing,40.758093,-73.94318100000002,True,"38-26 10th Street, Queens, New York 11101, United States",2020-03-23
